timestamp,robot_id,task_id,event,x,y,phi_mutex,phi_deadline,stl_rho
68.588112,robot_5,task_2,start,26.670,39.600,true,true,317.461888
80.538112,robot_5,task_2,finish,26.670,39.600,true,true,317.461888
97.378112,robot_5,task_14,start,37.590,39.900,true,true,288.981888
109.018112,robot_5,task_14,finish,37.590,39.900,true,true,288.981888
