resource,robot,task_id,start_time,end_time
charging_station,robot_3,task_4,43.86412443924306,55.74412443924305
corridor_A,robot_2,task_1,20.453363684532917,31.753363684532918
corridor_A,robot_2,task_3,39.577790011207526,47.617790011207525
corridor_A,robot_2,task_5,51.110490628611586,62.480490628611584
loading_zone,robot_1,task_2,39.02650337266623,52.45650337266623
loading_zone,robot_1,task_6,71.64103917561657,86.59103917561657
