timestamp,robot_id,task_id,event,x,y,phi_mutex,phi_deadline,stl_rho
55.459902,robot_7,task_12,start,42.070,32.480,true,true,378.280098
63.719902,robot_7,task_12,finish,42.070,32.480,true,true,378.280098
81.760773,robot_7,task_8,start,35.120,37.430,true,true,351.219227
90.780773,robot_7,task_8,finish,35.120,37.430,true,true,351.219227
