timestamp,robot_id,task_id,event,x,y,phi_mutex,phi_deadline,stl_rho
38.588901,robot_4,task_1,start,28.620,42.500,true,true,394.461099
47.538901,robot_4,task_1,finish,28.620,42.500,true,true,394.461099
64.984522,robot_4,task_9,start,17.970,30.030,true,true,368.935478
73.064522,robot_4,task_9,finish,17.970,30.030,true,true,368.935478
85.092860,robot_4,task_3,start,6.560,22.210,true,true,349.087140
92.912860,robot_4,task_3,finish,6.560,22.210,true,true,349.087140
