timestamp,robot_id,task_id,event,x,y,phi_mutex,phi_deadline,stl_rho
19.418901,robot_2,task_5,start,43.000,15.860,true,true,414.741099
27.258901,robot_2,task_5,finish,43.000,15.860,true,true,414.741099
75.064522,robot_2,task_11,start,25.740,36.890,true,true,358.995478
83.004522,robot_2,task_11,finish,25.740,36.890,true,true,358.995478
