timestamp,robot_id,task_id,event,x,y,phi_mutex,phi_deadline,stl_rho
29.258901,robot_8,task_7,start,28.560,45.200,true,true,405.411099
36.588901,robot_8,task_7,finish,28.560,45.200,true,true,405.411099
96.639902,robot_8,task_15,start,29.720,12.240,true,true,337.830098
104.169902,robot_8,task_15,finish,29.720,12.240,true,true,337.830098
