resource,robot,task_id,start_time,end_time
charging_station,robot_3,task_4,74.21103917561658,86.09103917561657
corridor_A,robot_2,task_3,25.569874289259186,33.60987428925919
corridor_A,robot_2,task_5,37.10257490666325,48.47257490666325
corridor_A,robot_2,task_1,61.4673868961572,72.7673868961572
loading_zone,robot_1,task_2,39.02650337266623,52.45650337266623
loading_zone,robot_1,task_6,71.64103917561657,86.59103917561657
