resource,robot,task_id,start_time,end_time
charging_station,robot_3,task_4,30.793248899357426,40.173248899357425
corridor_A,robot_2,task_1,20.453363684532917,29.753363684532918
corridor_A,robot_2,task_3,39.577790011207526,45.617790011207525
corridor_A,robot_3,task_5,67.91171316831074,77.28171316831074
loading_zone,robot_1,task_2,39.02650337266623,49.456503372666226
loading_zone,robot_1,task_6,71.64103917561657,83.59103917561657
